chr6	40431405	40431459
chr6	51539574	51539660
chr6	71459229	71459292
chr6	85579080	85579172
chr6	86382489	86382558
chr6	108772241	108772309
chr6	125078883	125078952
chr7	7235714	7235801
chr7	17022912	17022962
chr7	17531218	17531279
chr7	19591258	19591320
chr7	52382237	52382314
chr7	52382752	52382832
chr7	63370115	63370174
chr7	65083895	65083956
chr7	66560341	66560407
chr7	107408476	107408541
chr7	134085832	134085899
chr7	134113579	134113660
chr8	13580033	13580095
chr8	13771363	13771433
chr8	46110981	46111034
chr8	48265839	48265901
chr8	56145043	56145113
chr8	56145161	56145216
chr8	67085429	67085497
chr8	71625288	71625361
chr8	74770547	74770611
chr8	94190465	94190554
chr8	108678830	108678911
chr8	114542880	114542942
chr8	119984215	119984270
chr8	123197138	123197193
chr8	125626932	125627005
chr9	15310081	15310133
chr9	21822003	21822071
chr9	30877274	30877326
chr9	30978060	30978136
chr9	36675413	36675488
chr9	40611514	40611567
chr9	64757395	64757457
chr9	66870694	66870747
chr9	75032180	75032235
chr9	75417514	75417589
chr9	75419660	75419737
chr9	75421786	75421846
chr9	79616912	79616983
chr9	79618659	79618721
chr9	79978654	79978714
chr9	101008752	101008815
chr9	108018711	108018770
chr9	122760181	122760267
chrX	6742797	6742849
chrX	38963280	38963348
chrX	54644627	54644698
chrX	55287748	55287803
chrX	61525946	61526022
chrX	70783460	70783542
chrX	71027049	71027122
chrX	73050480	73050572
chrX	91324344	91324411
chrX	96662264	96662316
chrX	99831887	99831938
chrX	104983045	104983101
chrX	133371068	133371132
chrX	133371386	133371481
chrX	149934631	149934687
chr10	5009415	5009478
chr10	7328346	7328400
chr10	20679476	20679535
chr10	20704111	20704176
chr10	42254779	42254834
chr10	42421607	42421662
chr10	57236719	57236791
chr10	59647482	59647533
chr10	70033627	70033705
chr10	80781054	80781115
chr10	80923071	80923126
chr10	86156681	86156732
chr10	86279688	86279772
chr10	107696825	107696883
chr10	110928101	110928152
chr10	116494867	116494938
chr10	122444028	122444094
chr11	7073934	7074019
chr11	20552144	20552213
chr11	29087982	29088053
chr11	35600807	35600866
chr11	41946099	41946173
chr11	51628911	51628964
chr11	62365836	62365887
chr11	62366292	62366343
chr11	68628648	68628707
chr11	69270844	69270939
chr11	70756069	70756153
chr11	74496996	74497062
chr11	75565394	75565445
chr11	76592771	76592837
chr11	87864200	87864275
chr11	95247059	95247123
chr11	95611408	95611495
chr11	106849999	106850051
chr12	3248498	3248561
chr12	13246330	13246411
chr12	21245451	21245509
chr12	33662477	33662532
chr12	39154010	39154078
chr12	54251667	54251721
chr12	56214014	56214073
chr12	56289074	56289133
chr12	56363341	56363400
chr12	70404524	70404581
chr12	72063639	72063714
chr12	73312786	73312840
chr12	77714216	77714293
chr12	82478711	82478792
chr12	101447680	101447733
chr12	101539514	101539579
chr12	104350385	104350469
chr12	110884301	110884355
chr12	112907826	112907888
chr12	113019882	113019953
chr13	13730143	13730196
chr13	45650463	45650531
chr13	46741927	46741998
chr13	46812529	46812579
chr13	67543783	67543857
chr13	67575400	67575474
chr13	74309520	74309575
chr13	83802431	83802485
chr13	85352759	85352817
chr13	94387146	94387238
chr13	95780264	95780321
chr13	100200436	100200519
chr13	100203905	100203973
chr13	102451527	102451582
chr14	24362255	24362338
chr14	37934171	37934227
chr14	46703789	46703855
chr14	49808441	49808510
chr14	65677826	65677884
chr14	73762354	73762441
chr14	73762629	73762690
chr14	79876851	79876938
chr14	103491559	103491624
chr14	105513858	105513911
chr15	5068408	5068478
chr15	6746534	6746603
chr15	8109025	8109106
chr15	8918237	8918290
chr15	12738530	12738588
chr15	33523995	33524088
chr15	36408208	36408268
chr15	38621466	38621524
chr15	71293774	71293840
chr15	93329831	93329889
chr15	93329925	93330001
chr15	98780444	98780512
chr16	3904587	3904651
chr16	13947777	13947834
chr16	20685946	20686011
chr16	24982762	24982812
chr16	29610950	29611005
chr16	32630890	32630976
chr16	33497475	33497532
chr16	55843664	55843727
chr16	57572664	57572725
chr16	66661486	66661553
chr16	92079080	92079147
chr16	92084359	92084424
chr17	10403617	10403690
chr17	10466835	10466897
chr17	13208251	13208314
chr17	26261555	26261633
chr17	44175729	44175787
chr17	69633312	69633380
chr17	74979434	74979499
chr17	80109025	80109090
chr17	80434783	80434852
chr17	85471373	85471423
chr17	85480462	85480519
chr17	88395620	88395686
chr18	10778214	10778290
chr18	12921080	12921150
chr18	25837198	25837259
chr18	32390005	32390097
chr18	33353837	33353917
chr18	34532063	34532120
chr18	36784230	36784299
chr18	39535817	39535879
chr18	57550602	57550663
chr18	77391857	77391920
chr18	77393852	77393909
chr19	5796077	5796157
chr19	5796247	5796321
chr19	5796344	5796398
chr19	5797004	5797065
chr19	5797771	5797883
chr19	5798036	5798089
chr19	5798208	5798258
chr19	5799006	5799056
chr19	5799649	5799747
chr19	5800368	5800428
chr19	5800624	5800688
chr19	5801300	5801350
chr19	5801408	5801468
chr19	5801546	5801600
chr19	5801712	5801839
chr19	5802301	5802406
chr19	10283445	10283503
chr19	36806575	36806654
chr19	41306834	41306912
chr19	44378243	44378304
chr19	45086606	45086668
chr19	46406047	46406136
chr19	60837912	60838005
